row,id,money,sort,scholarship
8246,24617,9.9,hall,0
8247,24656,4.6,hall,0
8248,24657,9.6,hall,0
8249,24664,9.8,hall,0
8250,24665,9.7,hall,0
8251,24666,8.6,hall,0
8252,24667,9.9,hall,0
8253,24690,8.6,hall,0
8254,24691,9.6,hall,0
8255,24696,6,hall,0
8256,24697,9.8,hall,0
8257,24702,8.5,hall,0
8258,24703,9.63,hall,0
8259,24706,5,hall,0
8260,24707,9.6,hall,0
8261,24709,9.8,hall,0
8262,24714,3,hall,0
8263,24715,9.8,hall,0
8264,24720,8.6,hall,0
8265,24721,9.6,hall,0
8266,24724,8.6,hall,0
8267,24725,9.6,hall,0
8268,24730,7.8,hall,0
8269,24731,9.5,hall,0
8270,24736,7.8,hall,0
8271,24737,9.6,hall,0
8272,24742,6.5,hall,0
8273,24743,9.7,hall,0
8274,24748,7.5,hall,0
8275,24749,9.9,hall,0
8276,24756,4.2,hall,0
8277,24757,9.9,hall,0
8278,24764,7.6,hall,0
8279,24765,9.6,hall,0
8280,24770,8.2,hall,0
8281,24771,9.9,hall,0
8282,24772,5.2,hall,0
8283,24773,9.5,hall,0
8284,24774,9.6,hall,0
8285,24775,9.7,hall,0
8286,24778,5,hall,0
8287,24779,9.5,hall,0
8288,24782,5.6,hall,0
8289,24783,9.6,hall,0
8290,24784,9.6,hall,0
8291,24785,9.6,hall,0
8292,24790,7.6,hall,0
8293,24791,9.6,hall,0
8294,24792,8.6,hall,0
8295,24793,9.8,hall,0
8296,24798,8.1,hall,0
8297,24799,9.6,hall,0
8298,24802,5.8,hall,0
8299,24803,9.8,hall,0
8300,24804,1.8,hall,0
8301,24805,9.6,hall,0
8302,24818,8.6,hall,0
8303,24819,9.6,hall,0
8304,24822,8.6,hall,0
8305,24823,9.6,hall,0
8306,24824,8.2,hall,0
8307,24825,9.6,hall,0
8308,24826,8.66,hall,0
8309,24827,9,hall,0
8310,24828,4.8,hall,0
8311,24829,9.6,hall,0
8312,24836,9,hall,0
8313,24837,9.7,hall,0
8314,24842,5,hall,0
8315,24843,9.8,hall,0
8316,24844,9.2,hall,0
8317,24845,9.6,hall,0
8318,24862,8.1,hall,0
8319,24863,9.6,hall,0
8320,24866,8.6,hall,0
8321,24867,8.8,hall,0
8322,24870,7.5,hall,0
8323,24871,9.6,hall,0
8324,24874,7.8,hall,0
8325,24875,9.7,hall,0
8326,24882,9,hall,0
8327,24883,9.9,hall,0
8328,24894,4,hall,0
8329,24895,9.6,hall,0
8330,24902,5,hall,0
8331,24903,9.9,hall,0
8332,24908,8.6,hall,0
8333,24909,9.8,hall,0
8334,24910,9.6,hall,0
8335,24911,9.6,hall,0
8336,24936,8.6,hall,0
8337,24937,9.6,hall,0
8338,24944,8,hall,0
8339,24945,9.6,hall,0
8340,24946,9.6,hall,0
8341,24947,9.6,hall,0
8342,24950,9.4,hall,0
8343,24951,9.6,hall,0
8344,24958,9.6,hall,0
8345,24959,9.4,hall,0
8346,24960,4.6,hall,0
8347,24961,9.5,hall,0
8348,24964,5.8,hall,0
8349,24965,9,hall,0
8350,24970,7.6,hall,0
8351,24971,9.7,hall,0
8352,24974,7.1,hall,0
8353,24975,9.8,hall,0
8354,24976,9.6,hall,0
8355,24977,9.7,hall,0
8356,24982,7.6,hall,0
8357,24983,9.2,hall,0
8358,24984,8.6,hall,0
8359,24985,9.6,hall,0
8360,24988,9.6,hall,0
8361,24989,9.6,hall,0
8362,24994,6.6,hall,0
8363,24995,9.6,hall,0
8364,25004,7.5,hall,0
8365,25005,9.8,hall,0
8366,25008,9.6,hall,0
8367,25009,9.6,hall,0
8368,25010,9.6,hall,0
8369,25011,9.6,hall,0
8370,25012,5.8,hall,0
8371,25013,9.6,hall,0
8372,25016,5.6,hall,0
8373,25017,9.6,hall,0
8374,25020,8.2,hall,0
8375,25021,9.6,hall,0
8376,25028,8,hall,0
8377,25029,9.7,hall,0
8378,25044,8,hall,0
8379,25045,9.6,hall,0
8380,25049,9.8,hall,0
8381,25060,6,hall,0
8382,25061,9.6,hall,0
8383,25070,7,hall,0
8384,25071,9.8,hall,0
8385,25072,5.1,hall,0
8386,25073,9.8,hall,0
8387,25080,8.6,hall,0
8388,25081,9.6,hall,0
8389,25084,8.6,hall,0
8390,25085,9.8,hall,0
8391,25088,5.6,hall,0
8392,25089,9.6,hall,0
8393,25092,8.6,hall,0
8394,25093,9.6,hall,0
8395,25094,8.4,hall,0
8396,25095,9.6,hall,0
8397,25096,9.6,hall,0
8398,25097,9.8,hall,0
8399,25102,4.6,hall,0
8400,25103,9.6,hall,0
8401,25104,8.6,hall,0
8402,25105,9.4,hall,0
8403,25114,8.1,hall,0
8404,25115,9.6,hall,0
8405,25118,0.5,hall,0
8406,25119,9.6,hall,0
8407,25126,8,hall,0
8408,25127,9.1,hall,0
8409,25130,8.8,hall,0
8410,25131,9.6,hall,0
8411,25138,8.6,hall,0
8412,25139,9.6,hall,0
8413,25142,8.6,hall,0
8414,25143,9,hall,0
8415,25148,7.8,hall,0
8416,25149,9.8,hall,0
8417,25150,5.1,hall,0
8418,25151,9.6,hall,0
8419,25160,8,hall,0
8420,25161,9.7,hall,0
8421,25164,4.6,hall,0
8422,25165,9,hall,0
8423,25172,8.6,hall,0
8424,25173,9.6,hall,0
8425,25174,5,hall,0
8426,25175,9,hall,0
8427,25176,6.2,hall,0
8428,25177,8.6,hall,0
8429,25180,2.6,hall,0
8430,25181,9.8,hall,0
8431,25186,9.6,hall,0
8432,25187,9.8,hall,0
8433,25188,8.1,hall,0
8434,25189,8.55,hall,0
8435,25196,8,hall,0
8436,25197,9.7,hall,0
8437,25198,9,hall,0
8438,25199,9.1,hall,0
8439,25200,4.5,hall,0
8440,25201,9.5,hall,0
8441,25210,7,hall,0
8442,25211,9.6,hall,0
8443,25212,7.6,hall,0
8444,25213,9.75,hall,0
8445,25214,1,hall,0
8446,25215,9.8,hall,0
8447,25220,9,hall,0
8448,25221,9.8,hall,0
8449,25222,9,hall,0
8450,25223,9.6,hall,0
8451,25238,5.5,hall,0
8452,25239,9.6,hall,0
8453,25244,7,hall,0
8454,25245,9.9,hall,0
8455,25254,8.6,hall,0
8456,25255,9.7,hall,0
8457,25256,8.6,hall,0
8458,25257,9.6,hall,0
8459,25264,7.5,hall,0
8460,25265,9.9,hall,0
8461,25268,6.6,hall,0
8462,25269,8.5,hall,0
8463,25272,9.6,hall,0
8464,25273,9,hall,0
8465,25276,9,hall,0
8466,25277,8.6,hall,0
8467,25282,9.6,hall,0
8468,25283,9.6,hall,0
8469,25284,7.5,hall,0
8470,25285,9.6,hall,0
8471,25298,8,hall,0
8472,25299,9.6,hall,0
8473,25300,5.1,hall,0
8474,25301,9.9,hall,0
8475,25312,8.6,hall,0
8476,25313,9.6,hall,0
8477,25314,5.6,hall,0
8478,25315,9.6,hall,0
8479,25320,8.6,hall,0
8480,25321,9.6,hall,0
8481,25322,8,hall,0
8482,25323,9.6,hall,0
8483,25326,9,hall,0
8484,25327,9.9,hall,0
8485,25328,3,hall,0
8486,25329,9.8,hall,0
8487,25334,5,hall,0
8488,25335,9.6,hall,0
8489,25336,9,hall,0
8490,25337,9.6,hall,0
8491,25338,8,hall,0
8492,25339,9.9,hall,0
8493,25356,9.6,hall,0
8494,25357,9.88,hall,0
8495,25358,9,hall,0
8496,25359,9.7,hall,0
8497,25360,6.7,hall,0
8498,25361,9,hall,0
8499,25366,9,hall,0
8500,25367,9.6,hall,0
8501,25370,8.6,hall,0
8502,25371,9.3,hall,0
8503,25388,1.4,hall,0
8504,25389,9.6,hall,0
8505,25406,8.6,hall,0
8506,25407,9.6,hall,0
8507,25410,6.5,hall,0
8508,25411,9.7,hall,0
8509,25416,9.6,hall,0
8510,25417,9.9,hall,0
8511,25428,5.9,hall,0
8512,25429,9.6,hall,0
8513,25430,8.6,hall,0
8514,25431,9.6,hall,0
8515,25444,8,hall,0
8516,25445,9.9,hall,0
8517,25450,6.9,hall,0
8518,25451,9.6,hall,0
8519,25452,7.6,hall,0
8520,25453,9.9,hall,0
8521,25463,9.6,hall,0
8522,25464,0.15,hall,0
8523,25465,9.9,hall,0
8524,25494,6.5,hall,0
8525,25495,9.6,hall,0
8526,25500,8.6,hall,0
8527,25501,9.6,hall,0
8528,25508,7.2,hall,0
8529,25509,9,hall,0
8530,25510,7,hall,0
8531,25511,9.2,hall,0
8532,25522,7.3,hall,0
8533,25523,9.6,hall,0
8534,25528,7.5,hall,0
8535,25529,9.6,hall,0
8536,25530,5.5,hall,0
8537,25531,9.6,hall,0
8538,25532,8.6,hall,0
8539,25533,8.6,hall,0
8540,25536,5.85,hall,0
8541,25537,9.6,hall,0
8542,25546,3.9,hall,0
8543,25547,9.6,hall,0
8544,25548,8.6,hall,0
8545,25549,9.6,hall,0
8546,25562,8.6,hall,0
8547,25563,9.8,hall,0
8548,25564,6.11,hall,0
8549,25565,9.6,hall,0
8550,25578,8,hall,0
8551,25579,9.8,hall,0
8552,25582,7.6,hall,0
8553,25583,9.6,hall,0
8554,25584,8,hall,0
8555,25585,9.9,hall,0
8556,25586,8.6,hall,0
8557,25587,9.8,hall,0
8558,25590,8.1,hall,0
8559,25591,9.8,hall,0
8560,25596,9,hall,0
8561,25597,9.8,hall,0
8562,25604,8.6,hall,0
8563,25605,9.6,hall,0
8564,25628,8.6,hall,0
8565,25629,9.7,hall,0
8566,25630,4.4,hall,0
8567,25631,9.9,hall,0
8568,25632,8.3,hall,0
8569,25633,9.8,hall,0
8570,25634,6,hall,0
8571,25635,9.7,hall,0
8572,25640,5.6,hall,0
8573,25641,8.6,hall,0
8574,25654,5.5,hall,0
8575,25655,9.6,hall,0
8576,25670,8.8,hall,0
8577,25671,9.6,hall,0
8578,25672,8,hall,0
8579,25673,9,hall,0
8580,25674,8.6,hall,0
8581,25675,9.8,hall,0
8582,25696,5.8,hall,0
8583,25697,9.6,hall,0
8584,25706,8.9,hall,0
8585,25707,9.6,hall,0
8586,25716,7.6,hall,0
8587,25717,9.7,hall,0
8588,25724,7.1,hall,0
8589,25725,9.6,hall,0
8590,25730,9.2,hall,0
8591,25731,9.8,hall,0
8592,25734,7.1,hall,0
8593,25735,9.8,hall,0
8594,25738,8.6,hall,0
8595,25739,9.6,hall,0
8596,25740,9.6,hall,0
8597,25741,9.6,hall,0
8598,25744,8.6,hall,0
8599,25745,9.8,hall,0
8600,25750,6.63,hall,0
8601,25751,9.8,hall,0
8602,25752,5.5,hall,0
8603,25753,9.6,hall,0
8604,25756,7.6,hall,0
8605,25757,9.5,hall,0
8606,25758,9,hall,0
8607,25759,9.7,hall,0
8608,25762,6.6,hall,0
8609,25763,9.9,hall,0
8610,25766,7.6,hall,0
8611,25767,9.8,hall,0
8612,25778,9.6,hall,0
8613,25779,9.6,hall,0
8614,25784,8.6,hall,0
8615,25785,9.6,hall,0
8616,25786,9.6,hall,0
8617,25787,9.6,hall,0
8618,25800,8.1,hall,0
8619,25801,9.1,hall,0
8620,25802,5,hall,0
8621,25803,9.6,hall,0
8622,25818,9.5,hall,0
8623,25819,9.9,hall,0
8624,25820,6.5,hall,0
8625,25821,9.9,hall,0
8626,25822,8.1,hall,0
8627,25823,9.6,hall,0
8628,25824,8,hall,0
8629,25825,9.8,hall,0
8630,25830,8,hall,0
8631,25831,9.6,hall,0
8632,25836,5,hall,0
8633,25837,9.6,hall,0
8634,25850,8.6,hall,0
8635,25851,9.6,hall,0
8636,25860,6.2,hall,0
8637,25861,9.9,hall,0
8638,25862,5,hall,0
8639,25863,9.2,hall,0
8640,25872,2,hall,0
8641,25873,9,hall,0
8642,25880,6,hall,0
8643,25881,9.6,hall,0
8644,25884,8.6,hall,0
8645,25885,7.1,hall,0
8646,25888,5.4,hall,0
8647,25889,9,hall,0
8648,25894,9.6,hall,0
8649,25895,9.4,hall,0
8650,25898,9.6,hall,0
8651,25899,9.8,hall,0
8652,25902,7.6,hall,0
8653,25903,9.8,hall,0
8654,25908,8,hall,0
8655,25909,9.6,hall,0
8656,25914,9.6,hall,0
8657,25915,9.6,hall,0
8658,25916,6.5,hall,0
8659,25917,9,hall,0
8660,25922,3,hall,0
8661,25923,9.8,hall,0
8662,25924,8.8,hall,0
8663,25925,9.6,hall,0
8664,25926,8.6,hall,0
8665,25927,9.8,hall,0
8666,25932,9.6,hall,0
8667,25933,9.8,hall,0
8668,25934,9,hall,0
8669,25935,9.8,hall,0
8670,25940,9.6,hall,0
8671,25941,9.7,hall,0
8672,25942,8.6,hall,0
8673,25943,9.6,hall,0
8674,25944,5.5,hall,0
8675,25945,9.6,hall,0
8676,25950,9.4,hall,0
8677,25951,9.9,hall,0
8678,25954,9.6,hall,0
8679,25955,9.7,hall,0
8680,25956,9.6,hall,0
8681,25957,9,hall,0
8682,25962,9.6,hall,0
8683,25963,9.6,hall,0
8684,25978,9.6,hall,0
8685,25979,9.6,hall,0
8686,25990,9.6,hall,0
8687,25991,9.6,hall,0
8688,25998,9.6,hall,0
8689,25999,9.9,hall,0
8690,26000,5.5,hall,0
8691,26001,9.7,hall,0
8692,26006,6.8,hall,0
8693,26007,9.6,hall,0
8694,26024,7.8,hall,0
8695,26025,9.6,hall,0
8696,26046,7.1,hall,0
8697,26047,9.7,hall,0
8698,26048,9,hall,0
8699,26049,9.3,hall,0
8700,26056,6,hall,0
8701,26057,9.6,hall,0
8702,26064,9.2,hall,0
8703,26065,8.5,hall,0
8704,26082,4.6,hall,0
8705,26083,9.8,hall,0
8706,26090,3,hall,0
8707,26091,9.6,hall,0
8708,26102,5.5,hall,0
8709,26103,9.5,hall,0
8710,26112,6,hall,0
8711,26113,9,hall,0
8712,26114,3.2,hall,0
8713,26115,9.6,hall,0
8714,26126,3,hall,0
8715,26127,9.2,hall,0
8716,26130,5.5,hall,0
8717,26131,9.5,hall,0
8718,26150,5.1,hall,0
8719,26151,9.6,hall,0
8720,26156,9.6,hall,0
8721,26157,9.8,hall,0
8722,26170,8.6,hall,0
8723,26171,9.6,hall,0
8724,26180,7.6,hall,0
8725,26181,9.6,hall,0
8726,26190,5.5,hall,0
8727,26191,9.6,hall,0
8728,26192,9.6,hall,0
8729,26193,9.5,hall,0
8730,26194,4.4,hall,0
8731,26195,9.9,hall,0
8732,26216,8.6,hall,0
8733,26217,9.8,hall,0
8734,26222,8.8,hall,0
8735,26223,9.7,hall,0
8736,26224,7.3,hall,0
8737,26225,9.1,hall,0
8738,26228,8.6,hall,0
8739,26229,8.6,hall,0
8740,26234,9,hall,0
8741,26235,9.5,hall,0
8742,26242,3.6,hall,0
8743,26243,9.5,hall,0
8744,26248,7,hall,0
8745,26249,9.8,hall,0
8746,26252,4,hall,0
8747,26253,9.8,hall,0
8748,26260,9,hall,0
8749,26261,9.9,hall,0
8750,26266,7.6,hall,0
8751,26267,8,hall,0
8752,26274,5.6,hall,0
8753,26275,9.6,hall,0
8754,26284,7.5,hall,0
8755,26285,9.6,hall,0
8756,26290,8.6,hall,0
8757,26291,8.6,hall,0
8758,26294,6.5,hall,0
8759,26295,9.9,hall,0
8760,26302,4,hall,0
8761,26303,9,hall,0
8762,26304,8.6,hall,0
8763,26305,9.6,hall,0
8764,26310,7.5,hall,0
8765,26311,9.6,hall,0
8766,26312,8.1,hall,0
8767,26313,9.6,hall,0
8768,26314,8.6,hall,0
8769,26315,9.8,hall,0
8770,26318,8.6,hall,0
8771,26319,9.5,hall,0
8772,26324,9.6,hall,0
8773,26325,9.8,hall,0
8774,26332,7.6,hall,0
8775,26333,9.6,hall,0
8776,26352,8.6,hall,0
8777,26353,9.5,hall,0
8778,26356,8.4,hall,0
8779,26357,9.5,hall,0
8780,26364,6.6,hall,0
8781,26365,9.6,hall,0
8782,26366,9.6,hall,0
8783,26367,9.6,hall,0
8784,26368,8.6,hall,0
8785,26369,9,hall,0
8786,26386,6.4,hall,0
8787,26387,9.8,hall,0
8788,26390,9.6,hall,0
8789,26391,9.6,hall,0
8790,26394,7.5,hall,0
8791,26395,9.4,hall,0
8792,26400,7.1,hall,0
8793,26401,9.5,hall,0
8794,26404,6.3,hall,0
8795,26405,9.6,hall,0
8796,26414,8.6,hall,0
8797,26415,9.8,hall,0
8798,26422,7.5,hall,0
8799,26423,9.6,hall,0
8800,26434,4.6,hall,0
8801,26435,9.6,hall,0
8802,26436,8.6,hall,0
8803,26437,9.6,hall,0
8804,26442,8.8,hall,0
8805,26443,9.9,hall,0
8806,26452,8.4,hall,0
8807,26453,9.8,hall,0
8808,26460,7.6,hall,0
8809,26461,9.8,hall,0
8810,26468,8.6,hall,0
8811,26469,9.6,hall,0
8812,26476,7.6,hall,0
8813,26477,9.6,hall,0
8814,26482,7.4,hall,0
8815,26483,9.7,hall,0
8816,26488,8.1,hall,0
8817,26489,8.8,hall,0
8818,26494,5.8,hall,0
8819,26495,9.6,hall,0
8820,26500,8.6,hall,0
8821,26501,9.66,hall,0
8822,26516,5.8,hall,0
8823,26517,9,hall,0
8824,26526,2.9,hall,0
8825,26527,9.2,hall,0
8826,26548,8.6,hall,0
8827,26549,9.6,hall,0
8828,26556,1.15,hall,0
8829,26557,8.6,hall,0
8830,26564,8,hall,0
8831,26565,8.9,hall,0
8832,26566,6.5,hall,0
8833,26567,9.6,hall,0
8834,26568,9.6,hall,0
8835,26569,9.6,hall,0
8836,26570,8,hall,0
8837,26571,9.6,hall,0
8838,26572,4.6,hall,0
8839,26573,9,hall,0
8840,26574,8,hall,0
8841,26575,9.6,hall,0
8842,26576,2.4,hall,0
8843,26577,9.6,hall,0
8844,26592,7,hall,0
8845,26593,9.8,hall,0
8846,26594,3.5,hall,0
8847,26595,9.6,hall,0
8848,26596,6,hall,0
8849,26597,9.6,hall,0
8850,26600,9.5,hall,0
8851,26601,9.53,hall,0
8852,26608,9.8,hall,0
8853,26609,9.9,hall,0
8854,26618,8.6,hall,0
8855,26619,9.6,hall,0
8856,26626,6.6,hall,0
8857,26627,9.6,hall,0
8858,26628,8.6,hall,0
8859,26629,9.6,hall,0
8860,26630,6,hall,0
8861,26631,9.6,hall,0
8862,26642,3,hall,0
8863,26643,9.6,hall,0
8864,26656,9.6,hall,0
8865,26657,9.9,hall,0
8866,26664,6.8,hall,0
8867,26665,9.9,hall,0
8868,26668,5,hall,0
8869,26669,9.6,hall,0
8870,26678,7.5,hall,0
8871,26679,9.6,hall,0
8872,26680,9.8,hall,0
8873,26681,9.7,hall,0
8874,26700,7.6,hall,0
8875,26701,9.73,hall,0
8876,26716,2.3,hall,0
8877,26717,9.2,hall,0
8878,26720,8.1,hall,0
8879,26721,9.9,hall,0
8880,26722,5.4,hall,0
8881,26723,9.6,hall,0
8882,26732,8.6,hall,0
8883,26733,9.7,hall,0
8884,26738,8.6,hall,0
8885,26739,9.6,hall,0
8886,26744,9.6,hall,0
8887,26745,9.6,hall,0
8888,26748,5.5,hall,0
8889,26749,9.6,hall,0
8890,26750,5.6,hall,0
8891,26751,9.6,hall,0
8892,26752,8.6,hall,0
8893,26753,9.7,hall,0
8894,26754,8,hall,0
8895,26755,9.5,hall,0
8896,26758,8.6,hall,0
8897,26759,9.1,hall,0
8898,26760,6.1,hall,0
8899,26761,9.8,hall,0
8900,26762,5.9,hall,0
8901,26763,9,hall,0
8902,26764,9.6,hall,0
8903,26765,9.8,hall,0
8904,26768,5,hall,0
8905,26769,9.6,hall,0
8906,26770,4.9,hall,0
8907,26771,9.4,hall,0
8908,26772,4.9,hall,0
8909,26773,9.4,hall,0
8910,26780,2.4,hall,0
8911,26781,8.6,hall,0
8912,26782,6.5,hall,0
8913,26783,9,hall,0
8914,26786,8.8,hall,0
8915,26787,9,hall,0
8916,26790,8.6,hall,0
8917,26791,9.6,hall,0
8918,26792,7.5,hall,0
8919,26793,8,hall,0
8920,26807,8.6,hall,0
8921,26812,5.8,hall,0
8922,26813,9.6,hall,0
8923,26820,4.6,hall,0
8924,26821,9.6,hall,0
8925,26824,4.8,hall,0
8926,26825,9.3,hall,0
8927,26828,4.5,hall,0
8928,26829,9.6,hall,0
8929,26832,9.4,hall,0
8930,26833,8.65,hall,0
8931,26836,5.5,hall,0
8932,26837,9.2,hall,0
8933,26840,8.2,hall,0
8934,26841,9.8,hall,0
8935,26862,4.1,hall,0
8936,26863,9.7,hall,0
8937,26866,6,hall,0
8938,26867,9.9,hall,0
8939,26870,9,hall,0
8940,26871,9.6,hall,0
8941,26882,8.6,hall,0
8942,26883,9.6,hall,0
8943,26884,9,hall,0
8944,26885,9.6,hall,0
8945,26886,9.5,hall,0
8946,26887,9.7,hall,0
8947,26920,5.8,hall,0
8948,26921,9.63,hall,0
8949,26926,9.6,hall,0
8950,26927,9.6,hall,0
8951,26930,5.55,hall,0
8952,26931,9.6,hall,0
8953,26932,5.5,hall,0
8954,26933,8,hall,0
8955,26938,6.4,hall,0
8956,26939,9.6,hall,0
8957,26942,4.5,hall,0
8958,26943,9.6,hall,0
8959,26952,9.6,hall,0
8960,26953,9.6,hall,0
8961,26958,8.6,hall,0
8962,26959,9.6,hall,0
8963,26966,7.5,hall,0
8964,26967,9.6,hall,0
8965,26970,9.1,hall,0
8966,26971,9.6,hall,0
8967,26974,5.6,hall,0
8968,26975,9.8,hall,0
8969,26982,8.6,hall,0
8970,26983,9.6,hall,0
8971,26984,7.5,hall,0
8972,26985,9.6,hall,0
8973,26990,7.5,hall,0
8974,26991,9.8,hall,0
8975,26998,8.6,hall,0
8976,26999,9.8,hall,0
8977,27004,9.6,hall,0
8978,27005,9.6,hall,0
8979,27016,4.2,hall,0
8980,27017,9.8,hall,0
8981,27020,4.2,hall,0
8982,27021,9,hall,0
8983,27022,9.6,hall,0
8984,27023,9.5,hall,0
8985,27028,8.1,hall,0
8986,27029,9.6,hall,0
8987,27030,6,hall,0
8988,27031,9.6,hall,0
8989,27032,4.6,hall,0
8990,27033,9,hall,0
8991,27042,8.6,hall,0
8992,27043,9.6,hall,0
8993,27044,8.6,hall,0
8994,27045,9.3,hall,0
8995,27052,8.6,hall,0
8996,27053,9,hall,0
8997,27056,6.5,hall,0
8998,27057,9.6,hall,0
8999,27058,5.6,hall,0
9000,27059,9.6,hall,0
9001,27064,9.6,hall,0
9002,27065,9.6,hall,0
9003,27066,7,hall,0
9004,27067,9.6,hall,0
9005,27076,9.6,hall,0
9006,27077,9,hall,0
9007,27086,5,hall,0
9008,27087,9.7,hall,0
9009,27092,9.6,hall,0
9010,27093,9.6,hall,0
9011,27098,9.6,hall,0
9012,27099,9.6,hall,0
9013,27104,5.6,hall,0
9014,27105,9.6,hall,0
9015,27106,7.35,hall,0
9016,27107,9.8,hall,0
9017,27108,8,hall,0
9018,27109,9,hall,0
9019,27118,9.6,hall,0
9020,27119,9.1,hall,0
9021,27122,7.2,hall,0
9022,27123,8.6,hall,0
9023,27124,6.6,hall,0
9024,27125,9,hall,0
9025,27128,8,hall,0
9026,27129,9.8,hall,0
9027,27138,9.6,hall,0
9028,27139,9.8,hall,0
9029,27142,3,hall,0
9030,27143,9.7,hall,0
9031,27146,9.4,hall,0
9032,27147,9.8,hall,0
9033,27152,6.3,hall,0
9034,27153,9.7,hall,0
9035,27154,9.4,hall,0
9036,27155,9.4,hall,0
9037,27164,4.4,hall,0
9038,27165,9.6,hall,0
9039,27176,6.5,hall,0
9040,27177,8.6,hall,0
9041,27182,8.6,hall,0
9042,27183,9.6,hall,0
9043,27184,4.4,hall,0
9044,27185,9,hall,0
9045,27188,8.4,hall,0
9046,27189,9,hall,0
9047,27190,8.6,hall,0
9048,27191,9.1,hall,0
9049,27204,8.6,hall,0
9050,27205,9.5,hall,0
9051,27220,7.6,hall,0
9052,27221,9.7,hall,0
9053,27224,9.6,hall,0
9054,27225,9.9,hall,0
9055,27230,9.6,hall,0
9056,27231,9.7,hall,0
9057,27250,7.5,hall,0
9058,27251,9.6,hall,0
9059,27252,4.9,hall,0
9060,27253,9.7,hall,0
9061,27268,5,hall,0
9062,27269,9.66,hall,0
9063,27282,3,hall,0
9064,27283,9.1,hall,0
9065,27290,7.6,hall,0
9066,27291,9,hall,0
9067,27296,7.6,hall,0
9068,27297,9.6,hall,0
9069,27300,3,hall,0
9070,27301,9.6,hall,0
9071,27310,7.4,hall,0
9072,27311,9.8,hall,0
9073,27318,8.4,hall,0
9074,27319,9.7,hall,0
9075,27322,5.2,hall,0
9076,27323,9.8,hall,0
9077,27324,9.6,hall,0
9078,27325,9.6,hall,0
9079,27326,1.6,hall,0
9080,27327,9.9,hall,0
9081,27328,8.6,hall,0
9082,27329,9.6,hall,0
9083,27330,2,hall,0
9084,27331,9.9,hall,0
9085,27348,9.6,hall,0
9086,27349,9.7,hall,0
9087,27350,8.6,hall,0
9088,27351,9.8,hall,0
9089,27356,5.9,hall,0
9090,27357,9.6,hall,0
9091,27360,4.5,hall,0
9092,27361,9.6,hall,0
9093,27376,8.5,hall,0
9094,27377,9.4,hall,0
9095,27378,4.5,hall,0
9096,27379,9,hall,0
9097,27380,2.9,hall,0
9098,27381,9.4,hall,0
9099,27382,3.6,hall,0
9100,27383,7.4,hall,0
9101,27384,3,hall,0
9102,27385,9.5,hall,0
9103,27394,5,hall,0
9104,27395,9.2,hall,0
9105,27398,8.6,hall,0
9106,27399,9,hall,0
9107,27406,5.5,hall,0
9108,27407,9.6,hall,0
9109,27412,9.6,hall,0
9110,27413,9.4,hall,0
9111,27414,7.6,hall,0
9112,27415,8.6,hall,0
9113,27416,7.5,hall,0
9114,27417,9.4,hall,0
9115,27418,4.6,hall,0
9116,27419,9.7,hall,0
9117,27420,8.6,hall,0
9118,27421,9.6,hall,0
9119,27422,8.6,hall,0
9120,27423,9.6,hall,0
9121,27432,5.5,hall,0
9122,27433,9.8,hall,0
9123,27434,9.2,hall,0
9124,27435,9.2,hall,0
9125,27436,5.5,hall,0
9126,27437,9.3,hall,0
9127,27452,8.06,hall,0
9128,27453,9,hall,0
9129,27476,8.6,hall,0
9130,27477,9.6,hall,0
9131,27490,4.5,hall,0
9132,27491,9.6,hall,0
9133,27492,8.6,hall,0
9134,27493,9.6,hall,0
9135,27494,6.8,hall,0
9136,27495,9.4,hall,0
9137,27510,9,hall,0
9138,27511,9.8,hall,0
9139,27514,5,hall,0
9140,27515,9.9,hall,0
9141,27524,4.7,hall,0
9142,27525,9.6,hall,0
9143,27526,8.6,hall,0
9144,27527,9.6,hall,0
9145,27530,5.8,hall,0
9146,27531,9.7,hall,0
9147,27532,4.5,hall,0
9148,27533,9.7,hall,0
9149,27534,8.6,hall,0
9150,27535,9.6,hall,0
9151,27542,4.6,hall,0
9152,27543,9.6,hall,0
9153,27544,9.6,hall,0
9154,27545,9.8,hall,0
9155,27558,9.6,hall,0
9156,27559,9.6,hall,0
9157,27576,6.4,hall,0
9158,27577,7.9,hall,0
9159,27578,9.8,hall,0
9160,27579,9.8,hall,0
9161,27580,0.5,hall,0
9162,27581,8.4,hall,0
9163,27584,8,hall,0
9164,27585,9,hall,0
9165,27610,5,hall,0
9166,27611,9.6,hall,0
9167,27612,9.6,hall,0
9168,27613,9.6,hall,0
9169,27618,5.6,hall,0
9170,27619,9.6,hall,0
9171,27624,4.6,hall,0
9172,27625,9.6,hall,0
9173,27626,2.5,hall,0
9174,27627,9.8,hall,0
9175,27640,6.2,hall,0
9176,27641,9.5,hall,0
9177,27652,7.1,hall,0
9178,27653,9.6,hall,0
9179,27658,9.4,hall,0
9180,27659,9.5,hall,0
9181,27668,5.4,hall,0
9182,27669,9.6,hall,0
9183,27682,8.6,hall,0
9184,27683,9.9,hall,0
9185,27684,8.6,hall,0
9186,27685,9.8,hall,0
9187,27686,8.6,hall,0
9188,27687,9.9,hall,0
9189,27688,4.6,hall,0
9190,27689,9.6,hall,0
9191,27692,7.8,hall,0
9192,27693,9.6,hall,0
9193,27694,9.6,hall,0
9194,27695,9.6,hall,0
